food_id,name,category,price,quantity_available,nutrition_tag,seller_id,location
1306,Cassava,carb,4112,45,High Fibre,198,"Offa, Kwara"
1307,Cassava,carb,7564,39,High Fibre,200,"Pategi, Kwara"
1308,Cassava,carb,4267,105,High Fibre,203,"Badagry, Lagos"
1309,Cassava,carb,6163,77,High Fibre,207,"Epe, Lagos"
1310,Cassava,carb,4545,53,High Energy,209,"Ikeja, Lagos"
1311,Cassava,carb,3584,194,High Fibre,212,"Ikorodu, Lagos"
1312,Cassava,carb,3772,120,High Fibre,215,"Lagos, Lagos"
1313,Cassava,carb,7822,69,High Energy,218,"Mushin, Lagos"
1314,Cassava,carb,7487,181,High Fibre,222,"Shomolu, Lagos"
1315,Cassava,carb,3215,127,High Energy,223,"Keffi, Nasarawa"
1316,Cassava,carb,4377,82,High Fibre,228,"Lafia, Nasarawa"
1317,Cassava,carb,5389,102,High Energy,231,"Nasarawa, Nasarawa"
1318,Cassava,carb,3034,70,High Energy,232,"Agaie, Niger"
1319,Cassava,carb,6636,146,High Energy,236,"Baro, Niger"
1320,Cassava,carb,5105,139,High Fibre,239,"Bida, Niger"
1321,Cassava,carb,4901,136,High Energy,242,"Kontagora, Niger"
1322,Cassava,carb,2934,182,High Fibre,246,"Lapai, Niger"
1323,Cassava,carb,6007,158,High Fibre,247,"Minna, Niger"
1324,Cassava,carb,5547,84,High Energy,251,"Suleja, Niger"
1325,Cassava,carb,6372,85,High Energy,253,"Abeokuta, Ogun"
1326,Cassava,carb,6606,142,High Fibre,258,"Ijebu-Ode, Ogun"
1327,Cassava,carb,6357,86,High Energy,259,"Ilaro, Ogun"
1328,Cassava,carb,4344,91,High Fibre,264,"Shagamu, Ogun"
1329,Cassava,carb,6010,131,High Energy,265,"Akure, Ondo"
1330,Cassava,carb,5136,123,High Fibre,270,"Ikare, Ondo"
1331,Cassava,carb,4975,194,High Energy,273,"Oka-Akoko, Ondo"
1332,Cassava,carb,7667,167,High Fibre,275,"Ondo, Ondo"
1333,Cassava,carb,4670,37,High Fibre,277,"Owo, Ondo"
1334,Cassava,carb,4903,27,High Fibre,282,"Ede, Osun"
1335,Cassava,carb,2945,135,High Energy,283,"Ikire, Osun"
1336,Cassava,carb,3783,116,High Energy,286,"Ikirun, Osun"
1337,Cassava,carb,7883,63,High Energy,290,"Ila, Osun"
1338,Cassava,carb,7930,104,High Fibre,293,"Ile-Ife, Osun"
1339,Cassava,carb,4409,114,High Fibre,296,"Ilesha, Osun"
1340,Cassava,carb,6119,25,High Fibre,298,"Ilobu, Osun"
1341,Cassava,carb,4628,140,High Energy,303,"Inisa, Osun"
1342,Cassava,carb,5412,168,High Energy,304,"Iwo, Osun"
1343,Cassava,carb,3768,31,High Energy,308,"Oshogbo, Osun"
1344,Cassava,carb,7628,51,High Fibre,310,"Ibadan, Oyo"
1345,Cassava,carb,2871,120,High Energy,314,"Iseyin, Oyo"
1346,Cassava,carb,7623,56,High Energy,318,"Ogbomosho, Oyo"
1347,Cassava,carb,2595,183,High Fibre,321,"Oyo, Oyo"
1348,Cassava,carb,5830,142,High Fibre,323,"Saki, Oyo"
1349,Cassava,carb,7617,64,High Fibre,327,"Bukuru, Plateau"
1350,Cassava,carb,3814,101,High Fibre,329,"Jos, Plateau"
1351,Cassava,carb,3730,134,High Fibre,331,"Vom, Plateau"
1352,Cassava,carb,6569,118,High Energy,335,"Wase, Plateau"
1353,Cassava,carb,2561,126,High Energy,339,"Bonny, Rivers"
1354,Cassava,carb,7154,76,High Energy,342,"Degema, Rivers"
1355,Cassava,carb,6465,146,High Energy,344,"Okrika, Rivers"
1356,Cassava,carb,3948,77,High Fibre,348,"Port Harcourt, Rivers"
1357,Cassava,carb,3357,23,High Fibre,350,"Sokoto, Sokoto"
1358,Cassava,carb,7762,70,High Energy,354,"Ibi, Taraba"
1359,Cassava,carb,4611,22,High Fibre,355,"Jalingo, Taraba"
1360,Cassava,carb,5717,133,High Energy,358,"Muri, Taraba"
1361,Cassava,carb,4794,185,High Fibre,361,"Damaturu, Yobe"
1362,Cassava,carb,2972,25,High Fibre,366,"Nguru, Yobe"
1363,Cassava,carb,3083,133,High Energy,369,"Gusau, Zamfara"
1364,Cassava,carb,4249,41,High Fibre,372,"Kaura Namoda, Zamfara"
1365,Oats,carb,533,185,High Fibre,2,"Aba, Abia"
1366,Oats,carb,1840,75,High Fibre,6,"Arochukwu, Abia"
1367,Oats,carb,1912,166,High Energy,9,"Umuahia, Abia"
1368,Oats,carb,2144,173,High Energy,10,"Jimeta, Adamawa"
1369,Oats,carb,1382,169,High Fibre,14,"Mubi, Adamawa"
1370,Oats,carb,1396,39,High Energy,18,"Numan, Adamawa"
1371,Oats,carb,502,175,High Fibre,21,"Yola, Adamawa"
1372,Oats,carb,893,152,High Fibre,24,"Ikot Abasi, Akwa Ibom"
1373,Oats,carb,1163,114,High Energy,25,"Ikot Ekpene, Akwa Ibom"
1374,Oats,carb,851,118,High Fibre,28,"Oron, Akwa Ibom"
1375,Oats,carb,1033,108,High Fibre,32,"Uyo, Akwa Ibom"
1376,Oats,carb,1517,181,High Fibre,35,"Awka, Anambra"
1377,Oats,carb,1757,170,High Energy,38,"Onitsha, Anambra"
1378,Oats,carb,2097,122,High Energy,42,"Azare, Bauchi"
1379,Oats,carb,1224,69,High Energy,45,"Bauchi, Bauchi"
1380,Oats,carb,1758,193,High Fibre,47,"Jama'are, Bauchi"
1381,Oats,carb,2096,141,High Energy,50,"Katagum, Bauchi"
1382,Oats,carb,1727,90,High Fibre,53,"Misau, Bauchi"
1383,Oats,carb,711,90,High Energy,55,"Brass, Bayelsa"
1384,Oats,carb,1987,22,High Fibre,59,"Makurdi, Benue"
1385,Oats,carb,2043,39,High Fibre,62,"Biu, Borno"
1386,Oats,carb,2115,173,High Energy,66,"Dikwa, Borno"
1387,Oats,carb,2221,142,High Energy,68,"Maiduguri, Borno"
1388,Oats,carb,534,196,High Energy,71,"Calabar, Cross River"
1389,Oats,carb,1567,162,High Energy,75,"Ogoja, Cross River"
1390,Oats,carb,739,38,High Fibre,77,"Asaba, Delta"
1391,Oats,carb,512,36,High Energy,79,"Burutu, Delta"
1392,Oats,carb,2367,85,High Fibre,82,"Koko, Delta"
1393,Oats,carb,726,183,High Energy,85,"Sapele, Delta"
1394,Oats,carb,622,99,High Energy,90,"Ughelli, Delta"
1395,Oats,carb,666,117,High Energy,92,"Warri, Delta"
1396,Oats,carb,1826,115,High Energy,94,"Abakaliki, Ebonyi"
1397,Oats,carb,1600,192,High Energy,99,"Benin City, Edo"
1398,Oats,carb,2178,167,High Fibre,100,"Ado-Ekiti, Ekiti"
1399,Oats,carb,1614,111,High Fibre,103,"Effon-Alaiye, Ekiti"
1400,Oats,carb,1828,97,High Fibre,108,"Ikere-Ekiti, Ekiti"
1401,Oats,carb,2019,36,High Energy,111,"Enugu, Enugu"
1402,Oats,carb,2141,82,High Energy,114,"Nsukka, Enugu"
1403,Oats,carb,1028,44,High Fibre,116,"Abuja, FCT"
1404,Oats,carb,1228,71,High Fibre,119,"Deba Habe, Gombe"
1405,Oats,carb,2116,28,High Fibre,123,"Gombe, Gombe"
1406,Oats,carb,1645,185,High Fibre,125,"Kumo, Gombe"
1407,Oats,carb,1234,92,High Fibre,128,"Owerri, Imo"
1408,Oats,carb,802,86,High Energy,130,"Birnin Kudu, Jigawa"
1409,Oats,carb,518,23,High Energy,135,"Dutse, Jigawa"
1410,Oats,carb,1991,200,High Energy,136,"Gumel, Jigawa"
1411,Oats,carb,2168,51,High Fibre,141,"Hadejia, Jigawa"
1412,Oats,carb,1496,138,High Energy,143,"Kazaure, Jigawa"
1413,Oats,carb,772,200,High Fibre,146,"Jemaa, Kaduna"
1414,Oats,carb,1400,59,High Energy,149,"Kaduna, Kaduna"
1415,Oats,carb,1098,200,High Energy,152,"Zaria, Kaduna"
1416,Oats,carb,2397,38,High Energy,154,"Kano, Kano"
1417,Oats,carb,2287,55,High Fibre,157,"Daura, Katsina"
1418,Oats,carb,2153,27,High Energy,161,"Katsina, Katsina"
1419,Oats,carb,1264,90,High Energy,164,"Argungu, Kebbi"
1420,Oats,carb,2438,152,High Fibre,168,"Birnin Kebbi, Kebbi"
1421,Oats,carb,956,165,High Fibre,170,"Gwandu, Kebbi"
1422,Oats,carb,746,160,High Fibre,172,"Yelwa, Kebbi"
1423,Oats,carb,1201,118,High Fibre,175,"Idah, Kogi"
1424,Oats,carb,1998,120,High Fibre,180,"Kabba, Kogi"
1425,Oats,carb,1460,80,High Energy,183,"Lokoja, Kogi"
1426,Oats,carb,1808,23,High Energy,185,"Okene, Kogi"
1427,Oats,carb,549,95,High Fibre,189,"Ilorin, Kwara"
1428,Oats,carb,1606,79,High Energy,191,"Jebba, Kwara"
1429,Oats,carb,901,71,High Energy,193,"Lafiagi, Kwara"
1430,Oats,carb,842,121,High Fibre,197,"Offa, Kwara"
1431,Oats,carb,1522,109,High Fibre,200,"Pategi, Kwara"
1432,Oats,carb,1134,136,High Fibre,202,"Badagry, Lagos"
1433,Oats,carb,2281,68,High Energy,206,"Epe, Lagos"
1434,Oats,carb,1430,178,High Energy,209,"Ikeja, Lagos"
1435,Oats,carb,2028,38,High Fibre,211,"Ikorodu, Lagos"
1436,Oats,carb,1805,186,High Fibre,214,"Lagos, Lagos"
1437,Oats,carb,813,29,High Fibre,217,"Mushin, Lagos"
1438,Oats,carb,589,127,High Energy,222,"Shomolu, Lagos"
1439,Oats,carb,1981,136,High Energy,223,"Keffi, Nasarawa"
1440,Oats,carb,2334,83,High Fibre,226,"Lafia, Nasarawa"
1441,Oats,carb,2043,150,High Energy,231,"Nasarawa, Nasarawa"
1442,Oats,carb,653,182,High Fibre,232,"Agaie, Niger"
1443,Oats,carb,858,163,High Energy,235,"Baro, Niger"
1444,Oats,carb,1101,178,High Energy,239,"Bida, Niger"
1445,Oats,carb,1756,115,High Energy,243,"Kontagora, Niger"
1446,Oats,carb,1777,63,High Energy,246,"Lapai, Niger"
1447,Oats,carb,2258,56,High Energy,248,"Minna, Niger"
1448,Oats,carb,910,131,High Energy,250,"Suleja, Niger"
1449,Oats,carb,1894,34,High Energy,253,"Abeokuta, Ogun"
1450,Oats,carb,2179,149,High Fibre,256,"Ijebu-Ode, Ogun"
1451,Oats,carb,1639,82,High Energy,260,"Ilaro, Ogun"
1452,Oats,carb,975,105,High Energy,263,"Shagamu, Ogun"
1453,Oats,carb,1737,103,High Fibre,265,"Akure, Ondo"
1454,Oats,carb,1556,185,High Fibre,268,"Ikare, Ondo"
1455,Oats,carb,1815,40,High Energy,272,"Oka-Akoko, Ondo"
1456,Oats,carb,1573,172,High Fibre,274,"Ondo, Ondo"
1457,Oats,carb,2298,124,High Fibre,279,"Owo, Ondo"
1458,Oats,carb,1043,34,High Energy,282,"Ede, Osun"
1459,Oats,carb,1690,104,High Energy,285,"Ikire, Osun"
1460,Oats,carb,1904,61,High Energy,288,"Ikirun, Osun"
1461,Oats,carb,836,58,High Fibre,291,"Ila, Osun"
1462,Oats,carb,777,177,High Energy,294,"Ile-Ife, Osun"
1463,Oats,carb,1651,45,High Energy,297,"Ilesha, Osun"
1464,Oats,carb,1151,24,High Fibre,299,"Ilobu, Osun"
1465,Oats,carb,1337,40,High Energy,302,"Inisa, Osun"
1466,Oats,carb,1320,121,High Fibre,304,"Iwo, Osun"
1467,Oats,carb,2035,132,High Fibre,308,"Oshogbo, Osun"
1468,Oats,carb,623,128,High Energy,312,"Ibadan, Oyo"
1469,Oats,carb,2389,67,High Energy,314,"Iseyin, Oyo"
1470,Oats,carb,953,62,High Energy,318,"Ogbomosho, Oyo"
1471,Oats,carb,1871,24,High Fibre,320,"Oyo, Oyo"
1472,Oats,carb,1006,181,High Fibre,323,"Saki, Oyo"
1473,Oats,carb,1446,85,High Energy,327,"Bukuru, Plateau"
1474,Oats,carb,569,82,High Fibre,328,"Jos, Plateau"
1475,Oats,carb,1502,30,High Energy,332,"Vom, Plateau"
1476,Oats,carb,1122,70,High Energy,334,"Wase, Plateau"
1477,Oats,carb,723,88,High Fibre,338,"Bonny, Rivers"
1478,Oats,carb,2252,127,High Fibre,342,"Degema, Rivers"
1479,Oats,carb,2173,70,High Fibre,343,"Okrika, Rivers"
1480,Oats,carb,2273,189,High Energy,348,"Port Harcourt, Rivers"
1481,Oats,carb,932,99,High Fibre,350,"Sokoto, Sokoto"
1482,Oats,carb,847,104,High Energy,354,"Ibi, Taraba"
1483,Oats,carb,1946,33,High Fibre,355,"Jalingo, Taraba"
1484,Oats,carb,1991,182,High Energy,360,"Muri, Taraba"
1485,Oats,carb,2229,22,High Fibre,362,"Damaturu, Yobe"
1486,Oats,carb,648,42,High Fibre,364,"Nguru, Yobe"
1487,Oats,carb,1368,120,High Energy,368,"Gusau, Zamfara"
1488,Oats,carb,1374,131,High Energy,370,"Kaura Namoda, Zamfara"
1489,Beans,protein,1535,22,Iron Rich,1,"Aba, Abia"
1490,Beans,protein,2039,184,High Protein,6,"Arochukwu, Abia"
1491,Beans,protein,2015,42,High Protein,9,"Umuahia, Abia"
1492,Beans,protein,2511,43,High Protein,11,"Jimeta, Adamawa"
1493,Beans,protein,2575,86,High Protein,13,"Mubi, Adamawa"
1494,Beans,protein,1512,191,High Protein,16,"Numan, Adamawa"
1495,Beans,protein,2237,156,Iron Rich,19,"Yola, Adamawa"
1496,Beans,protein,1092,192,High Protein,24,"Ikot Abasi, Akwa Ibom"
1497,Beans,protein,2688,186,Iron Rich,26,"Ikot Ekpene, Akwa Ibom"
1498,Beans,protein,1484,90,High Protein,30,"Oron, Akwa Ibom"
1499,Beans,protein,1945,49,High Protein,31,"Uyo, Akwa Ibom"
1500,Beans,protein,2649,84,Iron Rich,36,"Awka, Anambra"
1501,Beans,protein,2928,97,Iron Rich,38,"Onitsha, Anambra"
1502,Beans,protein,2845,31,Iron Rich,40,"Azare, Bauchi"
1503,Beans,protein,2208,154,Iron Rich,43,"Bauchi, Bauchi"
1504,Beans,protein,1027,178,High Protein,46,"Jama'are, Bauchi"
1505,Beans,protein,2341,159,High Protein,49,"Katagum, Bauchi"
1506,Beans,protein,2135,199,High Protein,52,"Misau, Bauchi"
1507,Beans,protein,1531,174,Iron Rich,55,"Brass, Bayelsa"
1508,Beans,protein,1315,60,High Protein,58,"Makurdi, Benue"
1509,Beans,protein,2977,154,High Protein,62,"Biu, Borno"
1510,Beans,protein,2549,34,Iron Rich,65,"Dikwa, Borno"
1511,Beans,protein,2050,49,Iron Rich,68,"Maiduguri, Borno"
1512,Beans,protein,2647,146,High Protein,72,"Calabar, Cross River"
1513,Beans,protein,2878,106,High Protein,75,"Ogoja, Cross River"
1514,Beans,protein,2946,84,Iron Rich,77,"Asaba, Delta"
1515,Beans,protein,1172,189,High Protein,79,"Burutu, Delta"
1516,Beans,protein,1125,35,High Protein,84,"Koko, Delta"
1517,Beans,protein,2990,126,High Protein,86,"Sapele, Delta"
1518,Beans,protein,1488,181,Iron Rich,88,"Ughelli, Delta"
1519,Beans,protein,1302,114,High Protein,92,"Warri, Delta"
1520,Beans,protein,2739,170,High Protein,94,"Abakaliki, Ebonyi"
1521,Beans,protein,1578,41,Iron Rich,99,"Benin City, Edo"
1522,Beans,protein,2635,80,High Protein,101,"Ado-Ekiti, Ekiti"
1523,Beans,protein,2768,98,Iron Rich,103,"Effon-Alaiye, Ekiti"
1524,Beans,protein,2008,74,Iron Rich,108,"Ikere-Ekiti, Ekiti"
1525,Beans,protein,2315,65,High Protein,110,"Enugu, Enugu"
1526,Beans,protein,1152,34,High Protein,112,"Nsukka, Enugu"
1527,Beans,protein,2070,121,High Protein,117,"Abuja, FCT"
1528,Beans,protein,1694,76,Iron Rich,118,"Deba Habe, Gombe"
1529,Beans,protein,1870,45,Iron Rich,122,"Gombe, Gombe"
1530,Beans,protein,1694,39,High Protein,125,"Kumo, Gombe"
1531,Beans,protein,2288,192,High Protein,127,"Owerri, Imo"
1532,Beans,protein,2077,198,High Protein,132,"Birnin Kudu, Jigawa"
1533,Beans,protein,1832,178,Iron Rich,135,"Dutse, Jigawa"
1534,Beans,protein,2256,31,Iron Rich,137,"Gumel, Jigawa"
1535,Beans,protein,2328,166,Iron Rich,139,"Hadejia, Jigawa"
1536,Beans,protein,1870,31,Iron Rich,144,"Kazaure, Jigawa"
1537,Beans,protein,2747,122,High Protein,147,"Jemaa, Kaduna"
1538,Beans,protein,2913,172,High Protein,150,"Kaduna, Kaduna"
1539,Beans,protein,1058,191,High Protein,153,"Zaria, Kaduna"
1540,Beans,protein,2609,106,High Protein,155,"Kano, Kano"
1541,Beans,protein,1274,169,Iron Rich,159,"Daura, Katsina"
1542,Beans,protein,2073,153,High Protein,160,"Katsina, Katsina"
1543,Beans,protein,1883,35,High Protein,164,"Argungu, Kebbi"
1544,Beans,protein,1623,191,Iron Rich,166,"Birnin Kebbi, Kebbi"
1545,Beans,protein,2331,86,Iron Rich,169,"Gwandu, Kebbi"
1546,Beans,protein,1731,150,Iron Rich,173,"Yelwa, Kebbi"
1547,Beans,protein,1273,56,Iron Rich,177,"Idah, Kogi"
1548,Beans,protein,844,142,Iron Rich,179,"Kabba, Kogi"
1549,Beans,protein,2008,175,High Protein,182,"Lokoja, Kogi"
1550,Beans,protein,1502,87,Iron Rich,185,"Okene, Kogi"
1551,Beans,protein,2417,55,High Protein,189,"Ilorin, Kwara"
1552,Beans,protein,983,139,Iron Rich,190,"Jebba, Kwara"
1553,Beans,protein,2692,144,Iron Rich,194,"Lafiagi, Kwara"
1554,Beans,protein,1068,96,Iron Rich,198,"Offa, Kwara"
1555,Beans,protein,1333,191,Iron Rich,199,"Pategi, Kwara"
1556,Beans,protein,1332,22,Iron Rich,204,"Badagry, Lagos"
1557,Beans,protein,1069,134,High Protein,207,"Epe, Lagos"
1558,Beans,protein,1180,192,Iron Rich,209,"Ikeja, Lagos"
1559,Beans,protein,2677,61,Iron Rich,211,"Ikorodu, Lagos"
1560,Beans,protein,2630,130,High Protein,216,"Lagos, Lagos"
1561,Beans,protein,1290,193,Iron Rich,217,"Mushin, Lagos"
1562,Beans,protein,2612,153,High Protein,220,"Shomolu, Lagos"
1563,Beans,protein,1915,123,High Protein,225,"Keffi, Nasarawa"
1564,Beans,protein,2334,35,Iron Rich,227,"Lafia, Nasarawa"
1565,Beans,protein,981,126,Iron Rich,231,"Nasarawa, Nasarawa"
1566,Beans,protein,2468,188,Iron Rich,232,"Agaie, Niger"
1567,Beans,protein,1709,41,Iron Rich,237,"Baro, Niger"
1568,Beans,protein,2520,195,Iron Rich,239,"Bida, Niger"
1569,Beans,protein,1032,28,High Protein,242,"Kontagora, Niger"
1570,Beans,protein,2296,123,High Protein,246,"Lapai, Niger"
1571,Beans,protein,1399,103,High Protein,249,"Minna, Niger"
1572,Beans,protein,1716,62,Iron Rich,251,"Suleja, Niger"
1573,Beans,protein,1212,60,High Protein,254,"Abeokuta, Ogun"
1574,Beans,protein,849,79,Iron Rich,256,"Ijebu-Ode, Ogun"
1575,Beans,protein,1515,174,Iron Rich,259,"Ilaro, Ogun"
1576,Beans,protein,2022,121,Iron Rich,262,"Shagamu, Ogun"
1577,Beans,protein,2670,73,Iron Rich,265,"Akure, Ondo"
1578,Beans,protein,1932,21,High Protein,268,"Ikare, Ondo"
1579,Beans,protein,2819,98,High Protein,271,"Oka-Akoko, Ondo"
1580,Beans,protein,879,195,Iron Rich,276,"Ondo, Ondo"
1581,Beans,protein,1208,145,High Protein,277,"Owo, Ondo"
1582,Beans,protein,1478,164,Iron Rich,281,"Ede, Osun"
1583,Beans,protein,987,148,High Protein,285,"Ikire, Osun"
1584,Beans,protein,2009,161,Iron Rich,286,"Ikirun, Osun"
1585,Beans,protein,1130,54,Iron Rich,289,"Ila, Osun"
1586,Beans,protein,2353,78,Iron Rich,292,"Ile-Ife, Osun"
1587,Beans,protein,2059,60,Iron Rich,296,"Ilesha, Osun"
1588,Beans,protein,2671,102,Iron Rich,298,"Ilobu, Osun"
1589,Beans,protein,1583,136,Iron Rich,301,"Inisa, Osun"
1590,Beans,protein,932,145,Iron Rich,305,"Iwo, Osun"
1591,Beans,protein,2180,62,Iron Rich,308,"Oshogbo, Osun"
1592,Beans,protein,2426,180,High Protein,310,"Ibadan, Oyo"
1593,Beans,protein,1253,151,High Protein,313,"Iseyin, Oyo"
1594,Beans,protein,1274,103,High Protein,317,"Ogbomosho, Oyo"
1595,Beans,protein,2273,52,High Protein,320,"Oyo, Oyo"
1596,Beans,protein,2127,21,Iron Rich,322,"Saki, Oyo"
1597,Beans,protein,2119,58,Iron Rich,325,"Bukuru, Plateau"
1598,Beans,protein,2546,44,Iron Rich,329,"Jos, Plateau"
1599,Beans,protein,1688,176,Iron Rich,331,"Vom, Plateau"
1600,Beans,protein,2824,189,Iron Rich,334,"Wase, Plateau"
1601,Beans,protein,2683,114,Iron Rich,339,"Bonny, Rivers"
1602,Beans,protein,1427,155,Iron Rich,341,"Degema, Rivers"
1603,Beans,protein,2433,51,High Protein,344,"Okrika, Rivers"
1604,Beans,protein,2106,53,Iron Rich,346,"Port Harcourt, Rivers"
1605,Beans,protein,959,48,High Protein,350,"Sokoto, Sokoto"
1606,Beans,protein,2126,113,High Protein,352,"Ibi, Taraba"
1607,Beans,protein,2057,136,High Protein,357,"Jalingo, Taraba"
1608,Beans,protein,1905,118,Iron Rich,358,"Muri, Taraba"
1609,Beans,protein,1889,60,High Protein,361,"Damaturu, Yobe"
1610,Beans,protein,2292,111,Iron Rich,366,"Nguru, Yobe"
1611,Beans,protein,806,145,High Protein,369,"Gusau, Zamfara"
1612,Beans,protein,1170,73,High Protein,371,"Kaura Namoda, Zamfara"
1613,Lentils,protein,1573,97,High Protein,3,"Aba, Abia"
1614,Lentils,protein,2472,20,High Protein,5,"Arochukwu, Abia"
1615,Lentils,protein,1080,182,Iron Rich,7,"Umuahia, Abia"
1616,Lentils,protein,2969,99,High Protein,11,"Jimeta, Adamawa"
1617,Lentils,protein,1005,140,High Protein,13,"Mubi, Adamawa"
1618,Lentils,protein,1293,151,Iron Rich,18,"Numan, Adamawa"
1619,Lentils,protein,2232,158,High Protein,19,"Yola, Adamawa"
1620,Lentils,protein,1562,101,Iron Rich,22,"Ikot Abasi, Akwa Ibom"
1621,Lentils,protein,2129,71,High Protein,27,"Ikot Ekpene, Akwa Ibom"
1622,Lentils,protein,1315,199,High Protein,29,"Oron, Akwa Ibom"
1623,Lentils,protein,1905,189,Iron Rich,33,"Uyo, Akwa Ibom"
1624,Lentils,protein,2596,120,Iron Rich,34,"Awka, Anambra"
1625,Lentils,protein,2198,60,Iron Rich,38,"Onitsha, Anambra"
1626,Lentils,protein,2737,119,Iron Rich,40,"Azare, Bauchi"
1627,Lentils,protein,2971,108,High Protein,44,"Bauchi, Bauchi"
1628,Lentils,protein,2203,182,High Protein,46,"Jama'are, Bauchi"
1629,Lentils,protein,2966,103,Iron Rich,50,"Katagum, Bauchi"
1630,Lentils,protein,1663,62,Iron Rich,52,"Misau, Bauchi"
1631,Lentils,protein,1998,85,Iron Rich,55,"Brass, Bayelsa"
1632,Lentils,protein,2544,120,High Protein,60,"Makurdi, Benue"
1633,Lentils,protein,1317,114,High Protein,63,"Biu, Borno"
1634,Lentils,protein,2033,71,High Protein,66,"Dikwa, Borno"
1635,Lentils,protein,2704,102,High Protein,67,"Maiduguri, Borno"
1636,Lentils,protein,2078,96,High Protein,71,"Calabar, Cross River"
1637,Lentils,protein,1752,128,High Protein,73,"Ogoja, Cross River"
1638,Lentils,protein,1439,47,High Protein,77,"Asaba, Delta"
1639,Lentils,protein,2202,117,Iron Rich,80,"Burutu, Delta"
1640,Lentils,protein,1465,176,High Protein,84,"Koko, Delta"
1641,Lentils,protein,1873,30,Iron Rich,87,"Sapele, Delta"
1642,Lentils,protein,2826,186,Iron Rich,90,"Ughelli, Delta"
1643,Lentils,protein,2825,38,High Protein,93,"Warri, Delta"
1644,Lentils,protein,1236,97,High Protein,96,"Abakaliki, Ebonyi"
1645,Lentils,protein,1054,20,Iron Rich,98,"Benin City, Edo"
1646,Lentils,protein,1062,57,Iron Rich,102,"Ado-Ekiti, Ekiti"
1647,Lentils,protein,2037,97,Iron Rich,104,"Effon-Alaiye, Ekiti"
1648,Lentils,protein,2105,105,Iron Rich,107,"Ikere-Ekiti, Ekiti"
1649,Lentils,protein,1687,151,High Protein,109,"Enugu, Enugu"
1650,Lentils,protein,2307,81,High Protein,112,"Nsukka, Enugu"
1651,Lentils,protein,2821,69,High Protein,117,"Abuja, FCT"
1652,Lentils,protein,2206,123,Iron Rich,118,"Deba Habe, Gombe"
1653,Lentils,protein,2897,38,Iron Rich,122,"Gombe, Gombe"
1654,Lentils,protein,2784,159,High Protein,126,"Kumo, Gombe"
1655,Lentils,protein,1744,196,High Protein,128,"Owerri, Imo"
1656,Lentils,protein,2969,171,Iron Rich,130,"Birnin Kudu, Jigawa"
1657,Lentils,protein,2396,90,Iron Rich,133,"Dutse, Jigawa"
1658,Lentils,protein,1057,109,Iron Rich,136,"Gumel, Jigawa"
1659,Lentils,protein,2887,49,High Protein,141,"Hadejia, Jigawa"
1660,Lentils,protein,2794,40,High Protein,143,"Kazaure, Jigawa"
1661,Lentils,protein,1092,143,Iron Rich,146,"Jemaa, Kaduna"
1662,Lentils,protein,1941,146,High Protein,150,"Kaduna, Kaduna"
1663,Lentils,protein,2950,83,Iron Rich,153,"Zaria, Kaduna"
1664,Lentils,protein,1474,55,Iron Rich,155,"Kano, Kano"
1665,Lentils,protein,2850,78,Iron Rich,157,"Daura, Katsina"
1666,Lentils,protein,2684,72,High Protein,160,"Katsina, Katsina"
1667,Lentils,protein,927,26,High Protein,163,"Argungu, Kebbi"
1668,Lentils,protein,2855,42,High Protein,167,"Birnin Kebbi, Kebbi"
1669,Lentils,protein,2900,189,High Protein,169,"Gwandu, Kebbi"
1670,Lentils,protein,2995,81,High Protein,174,"Yelwa, Kebbi"
1671,Lentils,protein,1152,189,High Protein,176,"Idah, Kogi"
1672,Lentils,protein,1255,76,High Protein,178,"Kabba, Kogi"
1673,Lentils,protein,1758,62,High Protein,182,"Lokoja, Kogi"
1674,Lentils,protein,1154,124,Iron Rich,185,"Okene, Kogi"
1675,Lentils,protein,2438,129,High Protein,188,"Ilorin, Kwara"
1676,Lentils,protein,2577,129,High Protein,190,"Jebba, Kwara"
1677,Lentils,protein,1995,155,Iron Rich,195,"Lafiagi, Kwara"
1678,Lentils,protein,1408,143,High Protein,198,"Offa, Kwara"
1679,Lentils,protein,1614,87,High Protein,201,"Pategi, Kwara"
1680,Lentils,protein,2307,169,High Protein,203,"Badagry, Lagos"
1681,Lentils,protein,2325,127,Iron Rich,206,"Epe, Lagos"
1682,Lentils,protein,852,174,Iron Rich,208,"Ikeja, Lagos"
1683,Lentils,protein,1431,179,Iron Rich,212,"Ikorodu, Lagos"
1684,Lentils,protein,1941,189,High Protein,216,"Lagos, Lagos"
1685,Lentils,protein,2215,25,Iron Rich,217,"Mushin, Lagos"
1686,Lentils,protein,945,146,High Protein,221,"Shomolu, Lagos"
1687,Lentils,protein,2926,119,Iron Rich,225,"Keffi, Nasarawa"
1688,Lentils,protein,2056,141,Iron Rich,226,"Lafia, Nasarawa"
1689,Lentils,protein,939,188,Iron Rich,229,"Nasarawa, Nasarawa"
1690,Lentils,protein,2610,186,Iron Rich,233,"Agaie, Niger"
1691,Lentils,protein,1608,82,High Protein,237,"Baro, Niger"
1692,Lentils,protein,2671,116,High Protein,238,"Bida, Niger"
1693,Lentils,protein,2993,35,High Protein,242,"Kontagora, Niger"
1694,Lentils,protein,2012,139,Iron Rich,244,"Lapai, Niger"
